|Line#	|# of execution	|# of execution	|condition
|		|of then branch	|of else branch	|expression
-----------------------------------------------------
|5216	|		3		|		0		|	1
|5221	|		3		|		3		|	p == pend
|5224	|		0		|		3		|	0
|5224	|		0		|		0		|	p == pend
|5224	|		0		|		3		|	translate
|5226	|		0		|		0		|	c == '*' || (!(syntax & ((1) << 1)) && (c == '+' || c == '?'))
|5230	|		3		|		0		|	syntax & ((1) << 1) && c == '\\'
|5232	|		0		|		3		|	p == pend
|5234	|		0		|		0		|	0
|5234	|		3		|		0		|	p == pend
|5234	|		0		|		0		|	translate
|5235	|		0		|		0		|	!(c1 == '+' || c1 == '?')
|5255	|		0		|		0		|	!laststart
|5260	|		0		|		0		|	many_times_ok
|5266	|		0		|		3		|	b - bufp->buffer + (3) > bufp->allocated
|5266	|		0		|		0		|	0
|5266	|		0		|		0		|	bufp->allocated == (1L << 16)
|5266	|		0		|		0		|	bufp->allocated > (1L << 16)
|5266	|		0		|		3		|	bufp->buffer == ((void *)0)
|5270	|		3		|		0		|	old_buffer != bufp->buffer
|5270	|		0		|		3		|	fixup_alt_jump
|5270	|		0		|		3		|	laststart
|5270	|		7		|		3		|	pending_exact
|5277	|		0		|		7		|	(translate ? translate[(unsigned char)(*(p - 2))] : (*(p - 2))) == (translate ? translate[(unsigned char)('.')] : ('.')) && zero_times_ok && p < pend && (translate ? translate[(unsigned char)(*p)] : (*p)) == (translate ? translate[(unsigned char)('\n')] : ('\n')) && !(syntax & (((((((1) << 1) << 1) << 1) << 1) << 1) << 1))
|5295	|		0		|		7		|	b - bufp->buffer + (3) > bufp->allocated
|5295	|		0		|		7		|	0
|5295	|		0		|		0		|	bufp->allocated == (1L << 16)
|5295	|		0		|		0		|	bufp->allocated > (1L << 16)
|5295	|		0		|		0		|	bufp->buffer == ((void *)0)
|5299	|		0		|		0		|	old_buffer != bufp->buffer
|5299	|		0		|		0		|	fixup_alt_jump
|5299	|		0		|		0		|	laststart
|5299	|		0		|		0		|	pending_exact
|5306	|		0		|		0		|	!zero_times_ok
|5313	|		0		|		0		|	b - bufp->buffer + (3) > bufp->allocated
|5313	|		0		|		0		|	0
|5313	|		0		|		0		|	bufp->allocated == (1L << 16)
|5313	|		0		|		0		|	bufp->allocated > (1L << 16)
|5313	|		0		|		0		|	bufp->buffer == ((void *)0)
|5317	|		0		|		0		|	old_buffer != bufp->buffer
|5317	|		0		|		0		|	fixup_alt_jump
|5317	|		0		|		0		|	laststart
|5317	|		0		|		0		|	pending_exact
|5325	|		0		|		0		|	case '.'
|5327	|		0		|		0		|	0
|5327	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|5327	|		0		|		0		|	0
|5327	|		0		|		0		|	bufp->allocated == (1L << 16)
|5327	|		0		|		0		|	bufp->allocated > (1L << 16)
|5327	|		0		|		0		|	bufp->buffer == ((void *)0)
|5331	|		1		|		0		|	old_buffer != bufp->buffer
|5331	|		1		|		0		|	fixup_alt_jump
|5331	|		0		|		1		|	laststart
|5331	|		1		|		0		|	pending_exact
|5335	|		0		|		1		|	case '['
|5339	|		0		|		0		|	p == pend
|5343	|		0		|		0		|	b - bufp->buffer + (34) > bufp->allocated
|5343	|		1		|		0		|	0
|5343	|		1		|		0		|	bufp->allocated == (1L << 16)
|5343	|		0		|		0		|	bufp->allocated > (1L << 16)
|5343	|		0		|		0		|	bufp->buffer == ((void *)0)
|5347	|		0		|		0		|	old_buffer != bufp->buffer
|5347	|		0		|		0		|	fixup_alt_jump
|5347	|		0		|		0		|	laststart
|5347	|		0		|		0		|	pending_exact
|5353	|		0		|		0		|	0
|5353	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|5353	|		0		|		0		|	0
|5353	|		0		|		0		|	bufp->allocated == (1L << 16)
|5353	|		0		|		1		|	bufp->allocated > (1L << 16)
|5353	|		1		|		0		|	bufp->buffer == ((void *)0)
|5357	|		0		|		1		|	old_buffer != bufp->buffer
|5357	|		0		|		0		|	fixup_alt_jump
|5357	|		0		|		0		|	laststart
|5357	|		0		|		0		|	pending_exact
|5358	|		0		|		0		|	*p == '^'
|5365	|		0		|		0		|	0
|5365	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|5365	|		0		|		0		|	0
|5365	|		0		|		0		|	bufp->allocated == (1L << 16)
|5365	|		0		|		1		|	bufp->allocated > (1L << 16)
|5365	|		0		|		1		|	bufp->buffer == ((void *)0)
|5369	|		0		|		0		|	old_buffer != bufp->buffer
|5369	|		0		|		0		|	fixup_alt_jump
|5369	|		0		|		0		|	laststart
|5369	|		0		|		0		|	pending_exact
|5375	|		0		|		0		|	(re_opcode_t)b[-2] == charset_not && (syntax & (((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1))
|5380	|		0		|		0		|	1
|5382	|		0		|		0		|	p == pend
|5384	|		0		|		0		|	0
|5384	|		1		|		0		|	p == pend
|5384	|		0		|		1		|	translate
|5387	|		0		|		0		|	(syntax & (1)) && c == '\\'
|5389	|		0		|		0		|	p == pend
|5391	|		0		|		0		|	0
|5391	|		0		|		0		|	p == pend
|5391	|		0		|		0		|	translate
|5399	|		0		|		0		|	c == ']' && p != p1 + 1
|5404	|		0		|		0		|	had_char_class && c == '-' && *p != ']'
|5411	|		0		|		0		|	c == '-' && !(p - 2 >= pattern && p[-2] == '[') && !(p - 3 >= pattern && p[-3] == '[' && p[-2] == '^') && *p != ']'
|5418	|		0		|		0		|	ret != REG_NOERROR
|5421	|		0		|		0		|	p[0] == '-' && p[1] != ']'
|5426	|		0		|		0		|	0
|5426	|		0		|		0		|	p == pend
|5426	|		0		|		0		|	translate
|5429	|		0		|		0		|	ret != REG_NOERROR
|5435	|		0		|		0		|	syntax & (((1) << 1) << 1) && c == '[' && *p == ':'
|5439	|		0		|		0		|	0
|5439	|		0		|		0		|	p == pend
|5439	|		0		|		0		|	translate
|5443	|		0		|		0		|	p == pend
|5445	|		4		|		0		|	1
|5447	|		0		|		4		|	0
|5447	|		2		|		4		|	p == pend
|5447	|		0		|		2		|	translate
|5448	|		0		|		2		|	c == ':' || c == ']' || p == pend || c1 == 6
|5458	|		0		|		2		|	c == ':' && *p == ']'
|5474	|		0		|		2		|	!(((strcmp(str, "alpha") == 0)) || ((strcmp(str, "upper") == 0)) || ((strcmp(str, "lower") == 0)) || ((strcmp(str, "digit") == 0)) || ((strcmp(str, "alnum") == 0)) || ((strcmp(str, "xdigit") == 0)) || ((strcmp(str, "space") == 0)) || ((strcmp(str, "print") == 0)) || ((strcmp(str, "punct") == 0)) || ((strcmp(str, "graph") == 0)) || ((strcmp(str, "cntrl") == 0)) || ((strcmp(str, "blank") == 0)))
|5478	|		0		|		2		|	0
|5478	|		0		|		0		|	p == pend
|5478	|		0		|		0		|	translate
|5480	|		0		|		0		|	p == pend
|5482	|		0		|		4		|	ch < 1 << 8
|5484	|		0		|		4		|	(is_alnum && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISalnum))) || (is_alpha && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISalpha))) || (is_blank && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISblank))) || (is_cntrl && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_IScntrl))) || (is_digit && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISdigit))) || (is_graph && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISgraph))) || (is_lower && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISlower))) || (is_print && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISprint))) || (is_punct && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISpunct))) || (is_space && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISspace))) || (is_upper && (1 && ((*__ctype_b_loc())[(int)((ch))] & (unsigned short)_ISupper))) || (is_xdigit && (1 && ((*__ctype_b_loc())[(int)((ch
|0	|		0		|		0		|	
|0	|		0		|		0		|	
|0	|		0		|		0		|	
|5599	|		0		|		0		|	c1--
|5615	|		0		|		0		|	(int)b[-1] > 0 && b[b[-1] - 1] == 0
|5622	|		0		|		0		|	case '('
|5623	|		0		|		0		|	syntax & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5629	|		0		|		0		|	case ')'
|5630	|		0		|		2		|	syntax & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5636	|		0		|		4		|	case '\n'
|5637	|		0		|		4		|	syntax & ((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5643	|		0		|		2		|	case '|'
|5644	|		0		|		0		|	syntax & ((((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5650	|		0		|		0		|	case '{'
|5651	|		0		|		0		|	syntax & ((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) && syntax & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5657	|		0		|		0		|	case '\\'
|5658	|		0		|		0		|	p == pend
|5663	|		0		|		0		|	0
|5663	|		0		|		0		|	p == pend
|5667	|		0		|		2		|	case '('
|5668	|		4		|		2		|	syntax & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5675	|		4		|		4		|	(compile_stack.avail == compile_stack.size)
|5679	|		0		|		8		|	compile_stack.stack == ((void *)0)
|5702	|		0		|		8		|	regnum <= 255
|5705	|		0		|		8		|	0
|5705	|		0		|		8		|	b - bufp->buffer + (3) > bufp->allocated
|5705	|		0		|		4		|	0
|5705	|		0		|		0		|	bufp->allocated == (1L << 16)
|5705	|		0		|		0		|	bufp->allocated > (1L << 16)
|5705	|		0		|		0		|	bufp->buffer == ((void *)0)
|5709	|		2		|		2		|	old_buffer != bufp->buffer
|5709	|		2		|		4		|	fixup_alt_jump
|5709	|		0		|		4		|	laststart
|5709	|		0		|		2		|	pending_exact
|5724	|		0		|		2		|	case ')'
|5725	|		2		|		0		|	syntax & ((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5727	|		0		|		2		|	(compile_stack.avail == 0)
|5728	|		0		|		2		|	syntax & ((((((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5734	|		0		|		2		|	fixup_alt_jump
|5739	|		2		|		2		|	0
|5739	|		0		|		2		|	b - bufp->buffer + (1) > bufp->allocated
|5739	|		0		|		2		|	0
|5739	|		0		|		2		|	bufp->allocated == (1L << 16)
|5739	|		0		|		2		|	bufp->allocated > (1L << 16)
|5739	|		12		|		0		|	bufp->buffer == ((void *)0)
|5743	|		0		|		12		|	old_buffer != bufp->buffer
|5743	|		0		|		12		|	fixup_alt_jump
|5743	|		0		|		12		|	laststart
|5743	|		2		|		10		|	pending_exact
|5751	|		2		|		0		|	(compile_stack.avail == 0)
|5752	|		0		|		2		|	syntax & ((((((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5781	|		0		|		2		|	this_group_regnum <= 255
|5787	|		0		|		2		|	0
|5787	|		0		|		2		|	b - bufp->buffer + (3) > bufp->allocated
|5787	|		0		|		2		|	0
|5787	|		512		|		0		|	bufp->allocated == (1L << 16)
|5787	|		62		|		450		|	bufp->allocated > (1L << 16)
|5787	|		0		|		0		|	bufp->buffer == ((void *)0)
|5791	|		40		|		2		|	old_buffer != bufp->buffer
|5791	|		48		|		2		|	fixup_alt_jump
|5791	|		0		|		0		|	laststart
|5791	|		0		|		0		|	pending_exact
|5798	|		0		|		0		|	case '|'
|5799	|		0		|		0		|	syntax & (((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) || syntax & ((((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5802	|		0		|		0		|	syntax & (((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5807	|		0		|		0		|	b - bufp->buffer + (3) > bufp->allocated
|5807	|		0		|		0		|	0
|5807	|		0		|		0		|	bufp->allocated == (1L << 16)
|5807	|		0		|		0		|	bufp->allocated > (1L << 16)
|5807	|		0		|		0		|	bufp->buffer == ((void *)0)
|5811	|		0		|		0		|	old_buffer != bufp->buffer
|5811	|		0		|		0		|	fixup_alt_jump
|5811	|		0		|		0		|	laststart
|5811	|		0		|		0		|	pending_exact
|5816	|		0		|		0		|	fixup_alt_jump
|5823	|		0		|		0		|	b - bufp->buffer + (3) > bufp->allocated
|5823	|		0		|		0		|	0
|5823	|		0		|		0		|	bufp->allocated == (1L << 16)
|5823	|		0		|		0		|	bufp->allocated > (1L << 16)
|5823	|		0		|		0		|	bufp->buffer == ((void *)0)
|5827	|		0		|		0		|	old_buffer != bufp->buffer
|5827	|		0		|		0		|	fixup_alt_jump
|5827	|		0		|		0		|	laststart
|5827	|		0		|		0		|	pending_exact
|5835	|		0		|		0		|	case '{'
|5837	|		0		|		0		|	!(syntax & ((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)) || ((syntax & ((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)) && (syntax & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1))) || (p - 2 == pattern && p == pend)
|5853	|		0		|		0		|	p == pend
|5855	|		0		|		0		|	syntax & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5861	|		0		|		0		|	p != pend
|5861	|		0		|		0		|	0
|5861	|		0		|		0		|	p == pend
|5861	|		0		|		0		|	translate
|5861	|		0		|		0		|	(1 && ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISdigit))
|5869	|		0		|		0		|	lower_bound < 0
|5869	|		0		|		0		|	p == pend
|5869	|		0		|		0		|	0
|5869	|		0		|		0		|	p == pend
|5869	|		0		|		0		|	translate
|5871	|		0		|		0		|	c == ','
|5873	|		0		|		0		|	p != pend
|5873	|		0		|		0		|	0
|5873	|		0		|		0		|	p == pend
|5873	|		0		|		0		|	translate
|5873	|		0		|		0		|	(1 && ((*__ctype_b_loc())[(int)((c))] & (unsigned short)_ISdigit))
|5881	|		0		|		0		|	upper_bound < 0
|5881	|		0		|		0		|	p == pend
|5881	|		0		|		0		|	0
|5881	|		0		|		0		|	p == pend
|5881	|		0		|		0		|	translate
|5882	|		0		|		0		|	upper_bound < 0
|5888	|		0		|		0		|	lower_bound < 0 || upper_bound > ((1 << 15) - 1) || lower_bound > upper_bound
|5891	|		0		|		0		|	syntax & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5897	|		0		|		0		|	!(syntax & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1))
|5899	|		0		|		0		|	c != '\\'
|5901	|		0		|		0		|	0
|5901	|		0		|		0		|	p == pend
|5901	|		0		|		0		|	translate
|5904	|		0		|		0		|	c != '}'
|5906	|		0		|		0		|	syntax & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|5915	|		0		|		0		|	!laststart
|5917	|		0		|		0		|	syntax & ((((((1) << 1) << 1) << 1) << 1) << 1)
|5919	|		0		|		0		|	syntax & (((((1) << 1) << 1) << 1) << 1)
|5928	|		0		|		0		|	upper_bound == 0
|5930	|		0		|		0		|	b - bufp->buffer + (3) > bufp->allocated
|5930	|		0		|		0		|	0
|5930	|		0		|		0		|	bufp->allocated == (1L << 16)
|5930	|		0		|		0		|	bufp->allocated > (1L << 16)
|5930	|		0		|		0		|	bufp->buffer == ((void *)0)
|5934	|		0		|		0		|	old_buffer != bufp->buffer
|5934	|		0		|		0		|	fixup_alt_jump
|5934	|		0		|		0		|	laststart
|5934	|		0		|		0		|	pending_exact
|5944	|		0		|		0		|	b - bufp->buffer + (nbytes) > bufp->allocated
|5944	|		0		|		0		|	0
|5944	|		0		|		0		|	bufp->allocated == (1L << 16)
|5944	|		0		|		0		|	bufp->allocated > (1L << 16)
|5944	|		0		|		0		|	bufp->buffer == ((void *)0)
|5948	|		0		|		0		|	old_buffer != bufp->buffer
|5948	|		0		|		0		|	fixup_alt_jump
|5948	|		0		|		0		|	laststart
|5948	|		0		|		0		|	pending_exact
|5967	|		0		|		0		|	upper_bound > 1
|6004	|		0		|		0		|	0
|6004	|		0		|		0		|	p == pend
|6004	|		0		|		0		|	translate
|6006	|		0		|		0		|	!(syntax & (((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1))
|6008	|		0		|		0		|	p > pattern && p[-1] == '\\'
|6013	|		0		|		0		|	case 'w'
|6015	|		0		|		0		|	0
|6015	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|6015	|		0		|		0		|	0
|6015	|		0		|		0		|	bufp->allocated == (1L << 16)
|6015	|		0		|		0		|	bufp->allocated > (1L << 16)
|6015	|		0		|		0		|	bufp->buffer == ((void *)0)
|6019	|		0		|		0		|	old_buffer != bufp->buffer
|6019	|		0		|		0		|	fixup_alt_jump
|6019	|		0		|		0		|	laststart
|6019	|		0		|		0		|	pending_exact
|6023	|		0		|		0		|	case 'W'
|6025	|		0		|		0		|	0
|6025	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|6025	|		0		|		0		|	0
|6025	|		0		|		0		|	bufp->allocated == (1L << 16)
|6025	|		0		|		0		|	bufp->allocated > (1L << 16)
|6025	|		0		|		0		|	bufp->buffer == ((void *)0)
|6029	|		0		|		0		|	old_buffer != bufp->buffer
|6029	|		0		|		0		|	fixup_alt_jump
|6029	|		0		|		0		|	laststart
|6029	|		0		|		0		|	pending_exact
|6033	|		0		|		0		|	case '<'
|6034	|		0		|		0		|	0
|6034	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|6034	|		0		|		0		|	0
|6034	|		0		|		0		|	bufp->allocated == (1L << 16)
|6034	|		0		|		0		|	bufp->allocated > (1L << 16)
|6034	|		0		|		0		|	bufp->buffer == ((void *)0)
|6038	|		0		|		0		|	old_buffer != bufp->buffer
|6038	|		0		|		0		|	fixup_alt_jump
|6038	|		0		|		0		|	laststart
|6038	|		0		|		0		|	pending_exact
|6041	|		0		|		0		|	case '>'
|6042	|		0		|		0		|	0
|6042	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|6042	|		0		|		0		|	0
|6042	|		0		|		0		|	bufp->allocated == (1L << 16)
|6042	|		0		|		0		|	bufp->allocated > (1L << 16)
|6042	|		0		|		0		|	bufp->buffer == ((void *)0)
|6046	|		0		|		0		|	old_buffer != bufp->buffer
|6046	|		0		|		0		|	fixup_alt_jump
|6046	|		0		|		0		|	laststart
|6046	|		0		|		0		|	pending_exact
|6049	|		0		|		0		|	case 'b'
|6050	|		0		|		0		|	0
|6050	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|6050	|		0		|		0		|	0
|6050	|		0		|		0		|	bufp->allocated == (1L << 16)
|6050	|		0		|		0		|	bufp->allocated > (1L << 16)
|6050	|		0		|		0		|	bufp->buffer == ((void *)0)
|6054	|		0		|		0		|	old_buffer != bufp->buffer
|6054	|		0		|		0		|	fixup_alt_jump
|6054	|		0		|		0		|	laststart
|6054	|		0		|		0		|	pending_exact
|6057	|		0		|		0		|	case 'B'
|6058	|		0		|		0		|	0
|6058	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|6058	|		0		|		0		|	0
|6058	|		0		|		0		|	bufp->allocated == (1L << 16)
|6058	|		0		|		0		|	bufp->allocated > (1L << 16)
|6058	|		0		|		0		|	bufp->buffer == ((void *)0)
|6062	|		0		|		0		|	old_buffer != bufp->buffer
|6062	|		0		|		0		|	fixup_alt_jump
|6062	|		0		|		0		|	laststart
|6062	|		0		|		0		|	pending_exact
|6065	|		0		|		0		|	case '`'
|6066	|		0		|		0		|	0
|6066	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|6066	|		0		|		0		|	0
|6066	|		0		|		0		|	bufp->allocated == (1L << 16)
|6066	|		0		|		0		|	bufp->allocated > (1L << 16)
|6066	|		0		|		0		|	bufp->buffer == ((void *)0)
|6070	|		0		|		0		|	old_buffer != bufp->buffer
|6070	|		0		|		0		|	fixup_alt_jump
|6070	|		0		|		0		|	laststart
|6070	|		0		|		0		|	pending_exact
|6073	|		0		|		0		|	case '\''
|6074	|		0		|		0		|	0
|6074	|		0		|		0		|	b - bufp->buffer + (1) > bufp->allocated
|6074	|		0		|		0		|	0
|6074	|		0		|		0		|	bufp->allocated == (1L << 16)
|6074	|		0		|		0		|	bufp->allocated > (1L << 16)
|6074	|		0		|		0		|	bufp->buffer == ((void *)0)
|6078	|		0		|		0		|	old_buffer != bufp->buffer
|6078	|		0		|		0		|	fixup_alt_jump
|6078	|		0		|		0		|	laststart
|6078	|		0		|		0		|	pending_exact
|6081	|		0		|		0		|	case '1'
|6081	|		0		|		0		|	case '2'
|6081	|		0		|		0		|	case '3'
|6081	|		0		|		0		|	case '4'
|6081	|		0		|		0		|	case '5'
|6082	|		0		|		0		|	case '6'
|6082	|		0		|		0		|	case '7'
|6082	|		0		|		0		|	case '8'
|6082	|		0		|		0		|	case '9'
|6083	|		0		|		0		|	syntax & (((((((((((((((1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1) << 1)
|6088	|		0		|		0		|	c1 > regnum
|6092	|		0		|		0		|	group_in_compile_stack(compile_stack, c1)
